id,Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Trading Symbol,Formatted Ins Name,Expiry Date,Lot Size,Tick Size
10941,CDS,cde_fo,USDINR,15574,OPTCUR,PE,84.75,USDINR24FEBRUARY2384.75PE,USDINR23FEB84.75PE,USDINR 24FEB23 84.75 PE,24-02-2023,1,0.0025
10942,CDS,cde_fo,USDINR,15579,OPTCUR,CE,85,USDINR24FEBRUARY2385CE,USDINR23FEB85CE,USDINR 24FEB23 85 CE,24-02-2023,1,0.0025
10943,CDS,cde_fo,USDINR,15580,OPTCUR,PE,85,USDINR24FEBRUARY2385PE,USDINR23FEB85PE,USDINR 24FEB23 85 PE,24-02-2023,1,0.0025
10944,CDS,cde_fo,USDINR,15581,OPTCUR,CE,85.25,USDINR24FEBRUARY2385.25CE,USDINR23FEB85.25CE,USDINR 24FEB23 85.25 CE,24-02-2023,1,0.0025
10945,CDS,cde_fo,USDINR,15582,OPTCUR,PE,85.25,USDINR24FEBRUARY2385.25PE,USDINR23FEB85.25PE,USDINR 24FEB23 85.25 PE,24-02-2023,1,0.0025
10946,CDS,cde_fo,USDINR,15583,OPTCUR,CE,85.5,USDINR24FEBRUARY2385.5CE,USDINR23FEB85.5CE,USDINR 24FEB23 85.5 CE,24-02-2023,1,0.0025
10947,CDS,cde_fo,USDINR,15584,OPTCUR,PE,85.5,USDINR24FEBRUARY2385.5PE,USDINR23FEB85.5PE,USDINR 24FEB23 85.5 PE,24-02-2023,1,0.0025
10948,CDS,cde_fo,USDINR,15585,OPTCUR,CE,85.75,USDINR24FEBRUARY2385.75CE,USDINR23FEB85.75CE,USDINR 24FEB23 85.75 CE,24-02-2023,1,0.0025
10949,CDS,cde_fo,USDINR,15586,OPTCUR,PE,85.75,USDINR24FEBRUARY2385.75PE,USDINR23FEB85.75PE,USDINR 24FEB23 85.75 PE,24-02-2023,1,0.0025
10950,CDS,cde_fo,USDINR,15587,OPTCUR,CE,86,USDINR24FEBRUARY2386CE,USDINR23FEB86CE,USDINR 24FEB23 86 CE,24-02-2023,1,0.0025
10951,CDS,cde_fo,USDINR,15588,OPTCUR,PE,86,USDINR24FEBRUARY2386PE,USDINR23FEB86PE,USDINR 24FEB23 86 PE,24-02-2023,1,0.0025
10952,CDS,cde_fo,USDINR,15589,OPTCUR,CE,86.25,USDINR24FEBRUARY2386.25CE,USDINR23FEB86.25CE,USDINR 24FEB23 86.25 CE,24-02-2023,1,0.0025
10953,CDS,cde_fo,USDINR,15590,OPTCUR,PE,86.25,USDINR24FEBRUARY2386.25PE,USDINR23FEB86.25PE,USDINR 24FEB23 86.25 PE,24-02-2023,1,0.0025
10954,CDS,cde_fo,USDINR,15591,OPTCUR,CE,86.5,USDINR24FEBRUARY2386.5CE,USDINR23FEB86.5CE,USDINR 24FEB23 86.5 CE,24-02-2023,1,0.0025
10955,CDS,cde_fo,USDINR,15592,OPTCUR,PE,86.5,USDINR24FEBRUARY2386.5PE,USDINR23FEB86.5PE,USDINR 24FEB23 86.5 PE,24-02-2023,1,0.0025
10956,CDS,cde_fo,USDINR,15593,OPTCUR,CE,86.75,USDINR24FEBRUARY2386.75CE,USDINR23FEB86.75CE,USDINR 24FEB23 86.75 CE,24-02-2023,1,0.0025
10957,CDS,cde_fo,USDINR,15594,OPTCUR,PE,86.75,USDINR24FEBRUARY2386.75PE,USDINR23FEB86.75PE,USDINR 24FEB23 86.75 PE,24-02-2023,1,0.0025
10958,CDS,cde_fo,USDINR,15595,OPTCUR,CE,87,USDINR24FEBRUARY2387CE,USDINR23FEB87CE,USDINR 24FEB23 87 CE,24-02-2023,1,0.0025
10959,CDS,cde_fo,USDINR,15596,OPTCUR,PE,87,USDINR24FEBRUARY2387PE,USDINR23FEB87PE,USDINR 24FEB23 87 PE,24-02-2023,1,0.0025
10960,CDS,cde_fo,USDINR,15597,OPTCUR,CE,87.25,USDINR24FEBRUARY2387.25CE,USDINR23FEB87.25CE,USDINR 24FEB23 87.25 CE,24-02-2023,1,0.0025
10961,CDS,cde_fo,USDINR,15598,OPTCUR,PE,87.25,USDINR24FEBRUARY2387.25PE,USDINR23FEB87.25PE,USDINR 24FEB23 87.25 PE,24-02-2023,1,0.0025
10962,CDS,cde_fo,USDINR,15599,OPTCUR,CE,87.5,USDINR24FEBRUARY2387.5CE,USDINR23FEB87.5CE,USDINR 24FEB23 87.5 CE,24-02-2023,1,0.0025
10963,CDS,cde_fo,USDINR,15600,OPTCUR,PE,87.5,USDINR24FEBRUARY2387.5PE,USDINR23FEB87.5PE,USDINR 24FEB23 87.5 PE,24-02-2023,1,0.0025
10964,CDS,cde_fo,USDJPY,15601,OPTCUR,CE,127.5,USDJPY24FEBRUARY23127.5CE,USDJPY23FEB127.5CE,USDJPY 24FEB23 127.5 CE,24-02-2023,1,0.01
10965,CDS,cde_fo,USDJPY,15602,OPTCUR,PE,127.5,USDJPY24FEBRUARY23127.5PE,USDJPY23FEB127.5PE,USDJPY 24FEB23 127.5 PE,24-02-2023,1,0.01
10966,CDS,cde_fo,USDJPY,15603,OPTCUR,CE,128,USDJPY24FEBRUARY23128CE,USDJPY23FEB128CE,USDJPY 24FEB23 128 CE,24-02-2023,1,0.01
10967,CDS,cde_fo,USDJPY,15604,OPTCUR,PE,128,USDJPY24FEBRUARY23128PE,USDJPY23FEB128PE,USDJPY 24FEB23 128 PE,24-02-2023,1,0.01
10968,CDS,cde_fo,USDJPY,15605,OPTCUR,CE,128.5,USDJPY24FEBRUARY23128.5CE,USDJPY23FEB128.5CE,USDJPY 24FEB23 128.5 CE,24-02-2023,1,0.01
10969,CDS,cde_fo,USDJPY,15606,OPTCUR,PE,128.5,USDJPY24FEBRUARY23128.5PE,USDJPY23FEB128.5PE,USDJPY 24FEB23 128.5 PE,24-02-2023,1,0.01
10970,CDS,cde_fo,USDJPY,15607,OPTCUR,CE,129,USDJPY24FEBRUARY23129CE,USDJPY23FEB129CE,USDJPY 24FEB23 129 CE,24-02-2023,1,0.01
10971,CDS,cde_fo,USDJPY,15608,OPTCUR,PE,129,USDJPY24FEBRUARY23129PE,USDJPY23FEB129PE,USDJPY 24FEB23 129 PE,24-02-2023,1,0.01
10972,CDS,cde_fo,USDJPY,15609,OPTCUR,CE,129.5,USDJPY24FEBRUARY23129.5CE,USDJPY23FEB129.5CE,USDJPY 24FEB23 129.5 CE,24-02-2023,1,0.01
10973,CDS,cde_fo,USDJPY,15610,OPTCUR,PE,129.5,USDJPY24FEBRUARY23129.5PE,USDJPY23FEB129.5PE,USDJPY 24FEB23 129.5 PE,24-02-2023,1,0.01
10974,CDS,cde_fo,USDJPY,15611,OPTCUR,CE,130,USDJPY24FEBRUARY23130CE,USDJPY23FEB130CE,USDJPY 24FEB23 130 CE,24-02-2023,1,0.01
10975,CDS,cde_fo,USDJPY,15612,OPTCUR,PE,130,USDJPY24FEBRUARY23130PE,USDJPY23FEB130PE,USDJPY 24FEB23 130 PE,24-02-2023,1,0.01
10976,CDS,cde_fo,USDJPY,15613,OPTCUR,CE,130.5,USDJPY24FEBRUARY23130.5CE,USDJPY23FEB130.5CE,USDJPY 24FEB23 130.5 CE,24-02-2023,1,0.01
10977,CDS,cde_fo,USDJPY,15614,OPTCUR,PE,130.5,USDJPY24FEBRUARY23130.5PE,USDJPY23FEB130.5PE,USDJPY 24FEB23 130.5 PE,24-02-2023,1,0.01
10978,CDS,cde_fo,USDJPY,15615,OPTCUR,CE,131,USDJPY24FEBRUARY23131CE,USDJPY23FEB131CE,USDJPY 24FEB23 131 CE,24-02-2023,1,0.01
10979,CDS,cde_fo,USDJPY,15616,OPTCUR,PE,131,USDJPY24FEBRUARY23131PE,USDJPY23FEB131PE,USDJPY 24FEB23 131 PE,24-02-2023,1,0.01
10980,CDS,cde_fo,USDJPY,15617,OPTCUR,CE,131.5,USDJPY24FEBRUARY23131.5CE,USDJPY23FEB131.5CE,USDJPY 24FEB23 131.5 CE,24-02-2023,1,0.01
10981,CDS,cde_fo,USDJPY,15618,OPTCUR,PE,131.5,USDJPY24FEBRUARY23131.5PE,USDJPY23FEB131.5PE,USDJPY 24FEB23 131.5 PE,24-02-2023,1,0.01
10982,CDS,cde_fo,USDJPY,15619,OPTCUR,CE,132,USDJPY24FEBRUARY23132CE,USDJPY23FEB132CE,USDJPY 24FEB23 132 CE,24-02-2023,1,0.01
10983,CDS,cde_fo,USDJPY,15620,OPTCUR,PE,132,USDJPY24FEBRUARY23132PE,USDJPY23FEB132PE,USDJPY 24FEB23 132 PE,24-02-2023,1,0.01
10984,CDS,cde_fo,USDJPY,15621,OPTCUR,CE,132.5,USDJPY24FEBRUARY23132.5CE,USDJPY23FEB132.5CE,USDJPY 24FEB23 132.5 CE,24-02-2023,1,0.01
10985,CDS,cde_fo,USDJPY,15622,OPTCUR,PE,132.5,USDJPY24FEBRUARY23132.5PE,USDJPY23FEB132.5PE,USDJPY 24FEB23 132.5 PE,24-02-2023,1,0.01
10986,CDS,cde_fo,USDJPY,15623,OPTCUR,CE,133,USDJPY24FEBRUARY23133CE,USDJPY23FEB133CE,USDJPY 24FEB23 133 CE,24-02-2023,1,0.01
10987,CDS,cde_fo,USDJPY,15624,OPTCUR,PE,133,USDJPY24FEBRUARY23133PE,USDJPY23FEB133PE,USDJPY 24FEB23 133 PE,24-02-2023,1,0.01
10988,CDS,cde_fo,USDJPY,15625,OPTCUR,CE,133.5,USDJPY24FEBRUARY23133.5CE,USDJPY23FEB133.5CE,USDJPY 24FEB23 133.5 CE,24-02-2023,1,0.01
10989,CDS,cde_fo,USDJPY,15626,OPTCUR,PE,133.5,USDJPY24FEBRUARY23133.5PE,USDJPY23FEB133.5PE,USDJPY 24FEB23 133.5 PE,24-02-2023,1,0.01
10990,CDS,cde_fo,USDJPY,15627,OPTCUR,CE,134,USDJPY24FEBRUARY23134CE,USDJPY23FEB134CE,USDJPY 24FEB23 134 CE,24-02-2023,1,0.01
10991,CDS,cde_fo,USDJPY,15628,OPTCUR,PE,134,USDJPY24FEBRUARY23134PE,USDJPY23FEB134PE,USDJPY 24FEB23 134 PE,24-02-2023,1,0.01
10992,CDS,cde_fo,USDJPY,15629,OPTCUR,CE,134.5,USDJPY24FEBRUARY23134.5CE,USDJPY23FEB134.5CE,USDJPY 24FEB23 134.5 CE,24-02-2023,1,0.01
10993,CDS,cde_fo,USDJPY,15630,OPTCUR,PE,134.5,USDJPY24FEBRUARY23134.5PE,USDJPY23FEB134.5PE,USDJPY 24FEB23 134.5 PE,24-02-2023,1,0.01
10994,CDS,cde_fo,USDJPY,15631,OPTCUR,CE,135,USDJPY24FEBRUARY23135CE,USDJPY23FEB135CE,USDJPY 24FEB23 135 CE,24-02-2023,1,0.01
10995,CDS,cde_fo,USDJPY,15632,OPTCUR,PE,135,USDJPY24FEBRUARY23135PE,USDJPY23FEB135PE,USDJPY 24FEB23 135 PE,24-02-2023,1,0.01
10996,CDS,cde_fo,USDJPY,15633,OPTCUR,CE,135.5,USDJPY24FEBRUARY23135.5CE,USDJPY23FEB135.5CE,USDJPY 24FEB23 135.5 CE,24-02-2023,1,0.01
10997,CDS,cde_fo,USDJPY,15634,OPTCUR,PE,135.5,USDJPY24FEBRUARY23135.5PE,USDJPY23FEB135.5PE,USDJPY 24FEB23 135.5 PE,24-02-2023,1,0.01
10998,CDS,cde_fo,USDJPY,15635,OPTCUR,CE,136,USDJPY24FEBRUARY23136CE,USDJPY23FEB136CE,USDJPY 24FEB23 136 CE,24-02-2023,1,0.01
10999,CDS,cde_fo,USDJPY,15636,OPTCUR,PE,136,USDJPY24FEBRUARY23136PE,USDJPY23FEB136PE,USDJPY 24FEB23 136 PE,24-02-2023,1,0.01
11000,CDS,cde_fo,USDJPY,15637,OPTCUR,CE,136.5,USDJPY24FEBRUARY23136.5CE,USDJPY23FEB136.5CE,USDJPY 24FEB23 136.5 CE,24-02-2023,1,0.01
11001,CDS,cde_fo,USDJPY,15638,OPTCUR,PE,136.5,USDJPY24FEBRUARY23136.5PE,USDJPY23FEB136.5PE,USDJPY 24FEB23 136.5 PE,24-02-2023,1,0.01
11002,CDS,cde_fo,USDJPY,15639,OPTCUR,CE,137,USDJPY24FEBRUARY23137CE,USDJPY23FEB137CE,USDJPY 24FEB23 137 CE,24-02-2023,1,0.01
11003,CDS,cde_fo,USDJPY,15640,OPTCUR,PE,137,USDJPY24FEBRUARY23137PE,USDJPY23FEB137PE,USDJPY 24FEB23 137 PE,24-02-2023,1,0.01
11004,CDS,cde_fo,USDJPY,15641,OPTCUR,CE,137.5,USDJPY24FEBRUARY23137.5CE,USDJPY23FEB137.5CE,USDJPY 24FEB23 137.5 CE,24-02-2023,1,0.01
11005,CDS,cde_fo,USDJPY,15642,OPTCUR,PE,137.5,USDJPY24FEBRUARY23137.5PE,USDJPY23FEB137.5PE,USDJPY 24FEB23 137.5 PE,24-02-2023,1,0.01
11006,CDS,cde_fo,USDJPY,15643,OPTCUR,CE,138,USDJPY24FEBRUARY23138CE,USDJPY23FEB138CE,USDJPY 24FEB23 138 CE,24-02-2023,1,0.01
11007,CDS,cde_fo,USDJPY,15644,OPTCUR,PE,138,USDJPY24FEBRUARY23138PE,USDJPY23FEB138PE,USDJPY 24FEB23 138 PE,24-02-2023,1,0.01
11008,CDS,cde_fo,USDJPY,15645,OPTCUR,CE,138.5,USDJPY24FEBRUARY23138.5CE,USDJPY23FEB138.5CE,USDJPY 24FEB23 138.5 CE,24-02-2023,1,0.01
11009,CDS,cde_fo,USDJPY,15646,OPTCUR,PE,138.5,USDJPY24FEBRUARY23138.5PE,USDJPY23FEB138.5PE,USDJPY 24FEB23 138.5 PE,24-02-2023,1,0.01
11010,CDS,cde_fo,USDJPY,15647,OPTCUR,CE,139,USDJPY24FEBRUARY23139CE,USDJPY23FEB139CE,USDJPY 24FEB23 139 CE,24-02-2023,1,0.01
11011,CDS,cde_fo,USDJPY,15648,OPTCUR,PE,139,USDJPY24FEBRUARY23139PE,USDJPY23FEB139PE,USDJPY 24FEB23 139 PE,24-02-2023,1,0.01
11012,CDS,cde_fo,USDJPY,15649,OPTCUR,CE,139.5,USDJPY24FEBRUARY23139.5CE,USDJPY23FEB139.5CE,USDJPY 24FEB23 139.5 CE,24-02-2023,1,0.01
11013,CDS,cde_fo,USDJPY,15650,OPTCUR,PE,139.5,USDJPY24FEBRUARY23139.5PE,USDJPY23FEB139.5PE,USDJPY 24FEB23 139.5 PE,24-02-2023,1,0.01
11014,CDS,cde_fo,USDJPY,15651,OPTCUR,CE,140,USDJPY24FEBRUARY23140CE,USDJPY23FEB140CE,USDJPY 24FEB23 140 CE,24-02-2023,1,0.01
11015,CDS,cde_fo,USDJPY,15652,OPTCUR,PE,140,USDJPY24FEBRUARY23140PE,USDJPY23FEB140PE,USDJPY 24FEB23 140 PE,24-02-2023,1,0.01
11016,CDS,cde_fo,USDJPY,15653,OPTCUR,CE,140.5,USDJPY24FEBRUARY23140.5CE,USDJPY23FEB140.5CE,USDJPY 24FEB23 140.5 CE,24-02-2023,1,0.01
11017,CDS,cde_fo,USDJPY,15654,OPTCUR,PE,140.5,USDJPY24FEBRUARY23140.5PE,USDJPY23FEB140.5PE,USDJPY 24FEB23 140.5 PE,24-02-2023,1,0.01
11018,CDS,cde_fo,USDJPY,15655,OPTCUR,CE,141,USDJPY24FEBRUARY23141CE,USDJPY23FEB141CE,USDJPY 24FEB23 141 CE,24-02-2023,1,0.01
11019,CDS,cde_fo,USDJPY,15656,OPTCUR,PE,141,USDJPY24FEBRUARY23141PE,USDJPY23FEB141PE,USDJPY 24FEB23 141 PE,24-02-2023,1,0.01
11020,CDS,cde_fo,USDJPY,15657,OPTCUR,CE,141.5,USDJPY24FEBRUARY23141.5CE,USDJPY23FEB141.5CE,USDJPY 24FEB23 141.5 CE,24-02-2023,1,0.01
11021,CDS,cde_fo,USDJPY,15658,OPTCUR,PE,141.5,USDJPY24FEBRUARY23141.5PE,USDJPY23FEB141.5PE,USDJPY 24FEB23 141.5 PE,24-02-2023,1,0.01
11022,CDS,cde_fo,USDJPY,15659,OPTCUR,CE,142,USDJPY24FEBRUARY23142CE,USDJPY23FEB142CE,USDJPY 24FEB23 142 CE,24-02-2023,1,0.01
11023,CDS,cde_fo,USDJPY,15660,OPTCUR,PE,142,USDJPY24FEBRUARY23142PE,USDJPY23FEB142PE,USDJPY 24FEB23 142 PE,24-02-2023,1,0.01
11024,CDS,cde_fo,USDJPY,15661,OPTCUR,CE,142.5,USDJPY24FEBRUARY23142.5CE,USDJPY23FEB142.5CE,USDJPY 24FEB23 142.5 CE,24-02-2023,1,0.01
11025,CDS,cde_fo,USDJPY,15662,OPTCUR,PE,142.5,USDJPY24FEBRUARY23142.5PE,USDJPY23FEB142.5PE,USDJPY 24FEB23 142.5 PE,24-02-2023,1,0.01
11026,CDS,cde_fo,USDJPY,15663,OPTCUR,CE,143,USDJPY24FEBRUARY23143CE,USDJPY23FEB143CE,USDJPY 24FEB23 143 CE,24-02-2023,1,0.01
11027,CDS,cde_fo,USDJPY,15664,OPTCUR,PE,143,USDJPY24FEBRUARY23143PE,USDJPY23FEB143PE,USDJPY 24FEB23 143 PE,24-02-2023,1,0.01
11028,CDS,cde_fo,USDJPY,15665,OPTCUR,CE,143.5,USDJPY24FEBRUARY23143.5CE,USDJPY23FEB143.5CE,USDJPY 24FEB23 143.5 CE,24-02-2023,1,0.01
11029,CDS,cde_fo,USDJPY,15666,OPTCUR,PE,143.5,USDJPY24FEBRUARY23143.5PE,USDJPY23FEB143.5PE,USDJPY 24FEB23 143.5 PE,24-02-2023,1,0.01
11030,CDS,cde_fo,USDJPY,15667,OPTCUR,CE,144,USDJPY24FEBRUARY23144CE,USDJPY23FEB144CE,USDJPY 24FEB23 144 CE,24-02-2023,1,0.01
11031,CDS,cde_fo,USDJPY,15668,OPTCUR,PE,144,USDJPY24FEBRUARY23144PE,USDJPY23FEB144PE,USDJPY 24FEB23 144 PE,24-02-2023,1,0.01
11032,CDS,cde_fo,USDJPY,15669,OPTCUR,CE,144.5,USDJPY24FEBRUARY23144.5CE,USDJPY23FEB144.5CE,USDJPY 24FEB23 144.5 CE,24-02-2023,1,0.01
11033,CDS,cde_fo,USDJPY,15670,OPTCUR,PE,144.5,USDJPY24FEBRUARY23144.5PE,USDJPY23FEB144.5PE,USDJPY 24FEB23 144.5 PE,24-02-2023,1,0.01
11034,CDS,cde_fo,USDJPY,15671,OPTCUR,CE,145,USDJPY24FEBRUARY23145CE,USDJPY23FEB145CE,USDJPY 24FEB23 145 CE,24-02-2023,1,0.01
11035,CDS,cde_fo,USDJPY,15672,OPTCUR,PE,145,USDJPY24FEBRUARY23145PE,USDJPY23FEB145PE,USDJPY 24FEB23 145 PE,24-02-2023,1,0.01
11036,CDS,cde_fo,USDJPY,15673,OPTCUR,CE,145.5,USDJPY24FEBRUARY23145.5CE,USDJPY23FEB145.5CE,USDJPY 24FEB23 145.5 CE,24-02-2023,1,0.01
11037,CDS,cde_fo,USDJPY,15674,OPTCUR,PE,145.5,USDJPY24FEBRUARY23145.5PE,USDJPY23FEB145.5PE,USDJPY 24FEB23 145.5 PE,24-02-2023,1,0.01
11038,CDS,cde_fo,USDJPY,15675,OPTCUR,CE,146,USDJPY24FEBRUARY23146CE,USDJPY23FEB146CE,USDJPY 24FEB23 146 CE,24-02-2023,1,0.01
11039,CDS,cde_fo,USDJPY,15676,OPTCUR,PE,146,USDJPY24FEBRUARY23146PE,USDJPY23FEB146PE,USDJPY 24FEB23 146 PE,24-02-2023,1,0.01
11040,CDS,cde_fo,USDJPY,15677,OPTCUR,CE,146.5,USDJPY24FEBRUARY23146.5CE,USDJPY23FEB146.5CE,USDJPY 24FEB23 146.5 CE,24-02-2023,1,0.01
11041,CDS,cde_fo,USDJPY,15678,OPTCUR,PE,146.5,USDJPY24FEBRUARY23146.5PE,USDJPY23FEB146.5PE,USDJPY 24FEB23 146.5 PE,24-02-2023,1,0.01
11042,CDS,cde_fo,USDJPY,15679,OPTCUR,CE,147,USDJPY24FEBRUARY23147CE,USDJPY23FEB147CE,USDJPY 24FEB23 147 CE,24-02-2023,1,0.01
11043,CDS,cde_fo,USDJPY,15680,OPTCUR,PE,147,USDJPY24FEBRUARY23147PE,USDJPY23FEB147PE,USDJPY 24FEB23 147 PE,24-02-2023,1,0.01
11044,CDS,cde_fo,USDJPY,15681,OPTCUR,CE,147.5,USDJPY24FEBRUARY23147.5CE,USDJPY23FEB147.5CE,USDJPY 24FEB23 147.5 CE,24-02-2023,1,0.01
11045,CDS,cde_fo,USDJPY,15682,OPTCUR,PE,147.5,USDJPY24FEBRUARY23147.5PE,USDJPY23FEB147.5PE,USDJPY 24FEB23 147.5 PE,24-02-2023,1,0.01
11046,CDS,cde_fo,USDJPY,15683,OPTCUR,CE,148,USDJPY24FEBRUARY23148CE,USDJPY23FEB148CE,USDJPY 24FEB23 148 CE,24-02-2023,1,0.01
11047,CDS,cde_fo,USDJPY,15684,OPTCUR,PE,148,USDJPY24FEBRUARY23148PE,USDJPY23FEB148PE,USDJPY 24FEB23 148 PE,24-02-2023,1,0.01
11048,CDS,cde_fo,USDJPY,15685,OPTCUR,CE,148.5,USDJPY24FEBRUARY23148.5CE,USDJPY23FEB148.5CE,USDJPY 24FEB23 148.5 CE,24-02-2023,1,0.01
11049,CDS,cde_fo,USDJPY,15686,OPTCUR,PE,148.5,USDJPY24FEBRUARY23148.5PE,USDJPY23FEB148.5PE,USDJPY 24FEB23 148.5 PE,24-02-2023,1,0.01
11050,CDS,cde_fo,USDJPY,15687,OPTCUR,CE,149,USDJPY24FEBRUARY23149CE,USDJPY23FEB149CE,USDJPY 24FEB23 149 CE,24-02-2023,1,0.01
11051,CDS,cde_fo,USDJPY,15688,OPTCUR,PE,149,USDJPY24FEBRUARY23149PE,USDJPY23FEB149PE,USDJPY 24FEB23 149 PE,24-02-2023,1,0.01
11052,CDS,cde_fo,USDJPY,15689,OPTCUR,CE,149.5,USDJPY24FEBRUARY23149.5CE,USDJPY23FEB149.5CE,USDJPY 24FEB23 149.5 CE,24-02-2023,1,0.01
11053,CDS,cde_fo,USDJPY,15690,OPTCUR,PE,149.5,USDJPY24FEBRUARY23149.5PE,USDJPY23FEB149.5PE,USDJPY 24FEB23 149.5 PE,24-02-2023,1,0.01
11054,CDS,cde_fo,USDJPY,15691,OPTCUR,CE,150,USDJPY24FEBRUARY23150CE,USDJPY23FEB150CE,USDJPY 24FEB23 150 CE,24-02-2023,1,0.01
11055,CDS,cde_fo,USDJPY,15692,OPTCUR,PE,150,USDJPY24FEBRUARY23150PE,USDJPY23FEB150PE,USDJPY 24FEB23 150 PE,24-02-2023,1,0.01
11056,CDS,cde_fo,USDJPY,15693,OPTCUR,CE,150.5,USDJPY24FEBRUARY23150.5CE,USDJPY23FEB150.5CE,USDJPY 24FEB23 150.5 CE,24-02-2023,1,0.01
11057,CDS,cde_fo,USDJPY,15694,OPTCUR,PE,150.5,USDJPY24FEBRUARY23150.5PE,USDJPY23FEB150.5PE,USDJPY 24FEB23 150.5 PE,24-02-2023,1,0.01
11058,CDS,cde_fo,USDJPY,15695,OPTCUR,CE,151,USDJPY24FEBRUARY23151CE,USDJPY23FEB151CE,USDJPY 24FEB23 151 CE,24-02-2023,1,0.01
11059,CDS,cde_fo,USDJPY,15696,OPTCUR,PE,151,USDJPY24FEBRUARY23151PE,USDJPY23FEB151PE,USDJPY 24FEB23 151 PE,24-02-2023,1,0.01
11060,CDS,cde_fo,USDJPY,15697,OPTCUR,CE,151.5,USDJPY24FEBRUARY23151.5CE,USDJPY23FEB151.5CE,USDJPY 24FEB23 151.5 CE,24-02-2023,1,0.01
11061,CDS,cde_fo,USDJPY,15698,OPTCUR,PE,151.5,USDJPY24FEBRUARY23151.5PE,USDJPY23FEB151.5PE,USDJPY 24FEB23 151.5 PE,24-02-2023,1,0.01
11062,CDS,cde_fo,JPYINR,15707,OPTCUR,PE,58,JPYINR17MARCH2358PE,JPYINR2331758PE,JPYINR 17MAR23 58 PE,17-03-2023,1,0.0025
11063,CDS,cde_fo,JPYINR,15708,OPTCUR,CE,58.25,JPYINR17MARCH2358.25CE,JPYINR2331758.25CE,JPYINR 17MAR23 58.25 CE,17-03-2023,1,0.0025
11064,CDS,cde_fo,JPYINR,15709,OPTCUR,PE,58.25,JPYINR17MARCH2358.25PE,JPYINR2331758.25PE,JPYINR 17MAR23 58.25 PE,17-03-2023,1,0.0025
11065,CDS,cde_fo,JPYINR,15710,OPTCUR,CE,58.5,JPYINR17MARCH2358.5CE,JPYINR2331758.5CE,JPYINR 17MAR23 58.5 CE,17-03-2023,1,0.0025
11066,CDS,cde_fo,JPYINR,15711,OPTCUR,PE,58.5,JPYINR17MARCH2358.5PE,JPYINR2331758.5PE,JPYINR 17MAR23 58.5 PE,17-03-2023,1,0.0025
11067,CDS,cde_fo,JPYINR,15712,OPTCUR,CE,58.75,JPYINR17MARCH2358.75CE,JPYINR2331758.75CE,JPYINR 17MAR23 58.75 CE,17-03-2023,1,0.0025
11068,CDS,cde_fo,JPYINR,15713,OPTCUR,PE,58.75,JPYINR17MARCH2358.75PE,JPYINR2331758.75PE,JPYINR 17MAR23 58.75 PE,17-03-2023,1,0.0025
11069,CDS,cde_fo,JPYINR,15714,OPTCUR,CE,59,JPYINR17MARCH2359CE,JPYINR2331759CE,JPYINR 17MAR23 59 CE,17-03-2023,1,0.0025
11070,CDS,cde_fo,JPYINR,15715,OPTCUR,PE,59,JPYINR17MARCH2359PE,JPYINR2331759PE,JPYINR 17MAR23 59 PE,17-03-2023,1,0.0025
11071,CDS,cde_fo,JPYINR,15716,OPTCUR,CE,59.25,JPYINR17MARCH2359.25CE,JPYINR2331759.25CE,JPYINR 17MAR23 59.25 CE,17-03-2023,1,0.0025
11072,CDS,cde_fo,JPYINR,15717,OPTCUR,PE,59.25,JPYINR17MARCH2359.25PE,JPYINR2331759.25PE,JPYINR 17MAR23 59.25 PE,17-03-2023,1,0.0025
11073,CDS,cde_fo,JPYINR,15718,OPTCUR,CE,59.5,JPYINR17MARCH2359.5CE,JPYINR2331759.5CE,JPYINR 17MAR23 59.5 CE,17-03-2023,1,0.0025
11074,CDS,cde_fo,JPYINR,15719,OPTCUR,PE,59.5,JPYINR17MARCH2359.5PE,JPYINR2331759.5PE,JPYINR 17MAR23 59.5 PE,17-03-2023,1,0.0025
11075,CDS,cde_fo,JPYINR,15720,OPTCUR,CE,59.75,JPYINR17MARCH2359.75CE,JPYINR2331759.75CE,JPYINR 17MAR23 59.75 CE,17-03-2023,1,0.0025
11076,CDS,cde_fo,JPYINR,15721,OPTCUR,PE,59.75,JPYINR17MARCH2359.75PE,JPYINR2331759.75PE,JPYINR 17MAR23 59.75 PE,17-03-2023,1,0.0025
11077,CDS,cde_fo,JPYINR,15722,OPTCUR,CE,60,JPYINR17MARCH2360CE,JPYINR2331760CE,JPYINR 17MAR23 60 CE,17-03-2023,1,0.0025
11078,CDS,cde_fo,JPYINR,15723,OPTCUR,PE,60,JPYINR17MARCH2360PE,JPYINR2331760PE,JPYINR 17MAR23 60 PE,17-03-2023,1,0.0025
11079,CDS,cde_fo,JPYINR,15724,OPTCUR,CE,60.25,JPYINR17MARCH2360.25CE,JPYINR2331760.25CE,JPYINR 17MAR23 60.25 CE,17-03-2023,1,0.0025
11080,CDS,cde_fo,JPYINR,15725,OPTCUR,PE,60.25,JPYINR17MARCH2360.25PE,JPYINR2331760.25PE,JPYINR 17MAR23 60.25 PE,17-03-2023,1,0.0025
11081,CDS,cde_fo,JPYINR,15726,OPTCUR,CE,60.5,JPYINR17MARCH2360.5CE,JPYINR2331760.5CE,JPYINR 17MAR23 60.5 CE,17-03-2023,1,0.0025
